팀열,351747,10,0.23104060831143303
겅휴,345222,16,0.23102608791997903
천곽,350825,10,0.23100373707334954
녕썩,351967,10,0.23100197860493954
성콩,333736,50,0.23099763136877693
켠객,337201,37,0.2309901372987082
곤서,352893,10,0.23097101577099455
율엄,332936,53,0.23095981107344155
친웜,342988,22,0.2309508832264111
칙벅,342657,24,0.2309430314735873
시뱅,335581,42,0.23093702763477875
길탠,340079,31,0.2309336801210835
칸헉,348253,10,0.23088808157743856
센송,334938,44,0.23086959109354632
육왐,341127,30,0.2308688086754419
긱면,342736,23,0.23086188655966178
지첨,351729,10,0.23085686380168013
식쇼,343520,21,0.23085514041569422
송챈,351907,10,0.2308334077374279
명겸,347989,10,0.23083312578593218
팅새,349635,10,0.23083173210450514
탕권,333500,51,0.23080416141618354
액온,350896,10,0.23078594202251812
연솩,341159,30,0.23077766826469714
임썬,334458,46,0.23077612547339688
옥서,351876,10,0.23075220881560077
공살,352797,10,0.2307228303954828
게헌,341776,27,0.23071095158686805
서싱,339057,33,0.23069933637036455
럭쳔,331676,60,0.23069529264571176
고잉,340042,31,0.23069327491692215
앙존,336241,40,0.23068201284840895
잉박,349381,10,0.2306715606464642
견탠,351986,10,0.23067124689561735
시은,332581,55,0.23062123933725165
셈잉,350748,10,0.2306076943154608
쾅함,348627,10,0.2306014869498253
곡강,338517,34,0.23059700977194153
곤왁,350326,10,0.23057888998296683
렁셍,330805,61,0.2305783906940807
항옹,345016,16,0.23056078878645203
캉응,335181,43,0.23055875765475664
임팝,352152,10,0.23055708648425655
궈왕,332048,60,0.23054589081323873
겡앙,351163,10,0.23051455058380288
밍색,348543,10,0.23048707790064726
침옥,334556,46,0.23045521615925724
견깅,347584,10,0.2304090065353176
쳔곽,335162,43,0.2304034799239919
결샌,347529,10,0.23039498640963973
철슴,345815,14,0.23037129568389292
청촘,346186,13,0.2303556902750039
셩켕,340324,31,0.23035439355872422
형현,336814,38,0.23034123233524306
츤셩,348678,10,0.2303092043712368
천숙,342933,23,0.230308156163902
홍형,334799,45,0.23029859516667717
안굘,335022,44,0.23028670766857517
암삭,337412,37,0.2302789733344457
픈경,346401,12,0.2302745314027359
퐝을,338765,34,0.23026746309110313
힝슥,352397,10,0.23024204722490593
민애,333077,53,0.23023979654449622
셔옴,333652,50,0.23023733262152302
컥털,343584,21,0.2302362893451445
총썽,349316,10,0.23023266345396376
색터,335389,43,0.23023174395385382
애썩,347478,11,0.23022354789137112
겅흘,348036,10,0.23021766179769765
호천,340949,30,0.23021712229717362
탠턱,352700,10,0.23021303309602104
젼쏭,332501,56,0.23020644984015193
쳐욤,341212,30,0.2302004908737172
객일,339020,33,0.23020037013285988
길열,352786,10,0.23019878230574176
경혀,350256,10,0.23019620014985598
엘속,349375,10,0.23019461664587582
오웅,338903,33,0.23018447931529473
알사,352998,10,0.2301768978240918
컥엠,346439,12,0.2301694504635301
오압,345362,15,0.23016868742233487
상퓬,336602,40,0.23016267858186412
청킥,333025,53,0.23016205290016833
병경,346166,13,0.2301509383230973
긍별,335236,43,0.2301495668360728
깁슨,334004,49,0.23014660773405016
형촘,330817,61,0.23013145637746213
여닥,335153,43,0.2301034888697029
곡창,342742,23,0.23010196788763693
학홍,349959,10,0.2300966085854239
깅댁,350420,10,0.23009048343119654
국틴,342566,24,0.23008718483879642
진욤,339197,33,0.2300837187532161
겡별,335039,44,0.2300626797782619
컬손,334699,45,0.2300602650095419
승음,352127,10,0.23004388861348313
소펍,349559,10,0.23003167819891723
안댁,350009,10,0.23000531377893285
인푹,332534,56,0.22999519237623078
건동,338835,34,0.22998923386769698
긱뎡,344754,17,0.22997949083665836
힝현,349200,10,0.22997118013772067
킥엥,335715,42,0.22996454299981506
통앰,339785,32,0.22994430429889057
격짐,331745,60,0.22994047637809745
믹픈,335848,41,0.2299386036405242
싱의,334832,45,0.2299379290949084
손언,334906,44,0.22993778834068423
귤펀,352267,10,0.22993686035482797
켕팜,334951,44,0.2299265483048134
앙잔,342225,25,0.22991980601568118
긱웡,334331,47,0.22991081143515957
틱편,351413,10,0.22990568360819397
코영,330826,61,0.22990197592801587
임옥,340939,30,0.22990040578071058
긴덕,352155,10,0.22989720653802803
헉곡,350480,10,0.2298822208304202
겡벼,345444,15,0.22987549113175687
안혈,339291,33,0.2298753931853521
밀응,352629,10,0.2298708040765376
츤천,332325,57,0.22986950577348675
상요,330680,61,0.22985652689491043
상클,350971,10,0.2298525171748712
일젱,350624,10,0.2298391831992529
엉쌩,341390,29,0.22983783539229852
티앙,333185,52,0.22983367378235897
콘넝,333139,52,0.2298325998335392
현윽,334566,46,0.22982921149503044
셜금,349344,10,0.2298174523217632
갈현,348798,10,0.22981478631661223
첸인,348536,10,0.22981426328654364
홍벅,345184,16,0.22981005459121495
옥워,342491,25,0.22980952028799706
생혹,349446,10,0.22980313749620096
긴전,335761,42,0.22980224871103405
턱등,337920,35,0.22980135196893903
민댁,331922,60,0.22979297030255186
겐핑,333816,49,0.22979268799617358
핑늠,350481,10,0.22978858972613458
길멈,347212,11,0.2297825922381399
츌검,351744,10,0.22978219882369588
옥셤,336317,40,0.2297810445062377
척첼,331595,61,0.22977811425882555
섹인,349200,10,0.2297777194561197
석슝,348260,10,0.229762442862383
팡뇨,333665,50,0.22976034066116302
셕쳔,334823,45,0.22975273344774405
셍처,347001,11,0.22974697931602228
슉옹,337254,37,0.2297361807095768
작틴,332046,60,0.2297308024922109
쾅형,331810,60,0.22972152028778714
렁온,339268,33,0.22971134055607623
열신,343304,22,0.2297104446967424
총삭,333817,49,0.2297040534234519
융팩,335263,43,0.22970170161679437
졍틴,331569,61,0.2296908367714673
탄옹,349203,10,0.2296535335419505
캔역,338331,35,0.22965000658822654
항폰,340808,30,0.2296499806475606
넥연,342345,25,0.22964744198320586
겡졍,342379,25,0.22964587619457866
츨권,350947,10,0.22964291340354737
걸밈,342024,26,0.22963792351023415
검킁,350671,10,0.22963541360907846
젼셩,348034,10,0.2296326715198398
융팍,342995,22,0.22963112371156824
관앰,339398,32,0.2296023131422371
이록,345366,15,0.22960033106965638
윽핀,346748,11,0.22959923521429582
긴폄,333751,50,0.22959522988798986
멍슉,352427,10,0.2295793111514226
학콩,351549,10,0.2295791341923259
겡견,340818,30,0.22957704321753702
켱승,349297,10,0.2295633355569574
촹속,333923,49,0.22955496887122862
첸스,332192,58,0.22954121411152761
석켬,349686,10,0.22953510270330701
턴컹,346827,11,0.2295335773817726
펜견,336054,41,0.22953350179574927
셍픔,337975,35,0.22953297420899643
잭쳔,343130,22,0.22951991346838296
츨옹,348814,10,0.2295194027776446
키석,351270,10,0.22951754649256229
텬속,332584,55,0.22951661895274977
쾅셔,334149,48,0.22951438384202705
촌욤,332769,54,0.22949965224787539
손광,352487,10,0.2294991562928379
언틴,333523,51,0.22949780971554534
긱갱,331375,61,0.2294857320139606
강응,343214,22,0.229481584313028
콘영,336438,40,0.2294737129143608
창켤,340080,31,0.22946911716701435
가억,352296,10,0.22945923957828362
씽은,351664,10,0.22945557095484748
걸톤,351385,10,0.22943728541077568
규번,341003,30,0.22941593071135702
각쳉,351641,10,0.2294016039186696
원쟁,331135,61,0.22940009746266388
츤인,334240,47,0.229395322511455
팀턴,335886,41,0.22938948261317116
콩념,350671,10,0.22935915928342632
춰은,340048,31,0.22934893688624647
윰송,350928,10,0.22933946553683537
호병,350725,10,0.22932901247308468
교셍,341987,26,0.2293225428546859
령썸,352632,10,0.22931523031261614
걱학,339003,33,0.22930309875997368
텐겸,339326,33,0.22928993790764685
셩늉,343230,22,0.22928737419852285
펴옴,348740,10,0.2292809053771825
존악,335863,41,0.2292787088275573
개썰,331962,60,0.22927697136855718
인겨,339142,33,0.22927661685142553
살킁,331104,61,0.22927193499688148
필손,351065,10,0.22927190498549155
이텬,347261,11,0.2292704728187802
셔앰,349188,10,0.22926226615738243
영콘,350884,10,0.2292422763743287
제턴,349089,10,0.2292395027802574
곤겸,347886,10,0.22922716913133956
경늘,339387,32,0.22922371141548048
알윽,344527,18,0.2292220861682308
엠안,343773,20,0.22922180480530607
식탄,334270,47,0.22921368653604812
욤연,347302,11,0.22921114647222762
겹을,350547,10,0.22919601458044758
옴견,336422,40,0.2291782387308985
호황,351344,10,0.22917236712735256
척킬,340411,31,0.22916984851289768
쾅앰,348612,10,0.2291695941323395
엔챙,342254,25,0.22916854080543958
골펴,341946,26,0.2291568482481805
겔탱,348897,10,0.22914059382246477
콩엘,336267,40,0.22913510238074253
긴쳅,337317,37,0.22911307603075104
엉층,334032,48,0.2291107761159571
아걸,352750,10,0.22910238110297731
싱톰,336156,40,0.22908859175396268
격죠,346053,13,0.2290676686137625
체삼,351608,10,0.22905850413727458
몽쳔,340474,31,0.2290549409931003
먼진,347235,11,0.22905259023417002
생닌,345381,15,0.2290458966271307
킹올,334863,45,0.22903471670278186
긱서,336705,39,0.2290298973394369
켱늠,342140,26,0.2290262665119286
경죵,335273,43,0.22901903129688805
암콩,334756,45,0.22901276429274864
잉할,331734,60,0.22901186731901513
셔색,347559,10,0.22900406244711513
착걱,351166,10,0.22899878980542288
셔닥,339672,32,0.22899350820024922
착솔,352029,10,0.22899018785511616
첵근,349012,10,0.22897773287567758
긴좡,340224,31,0.22897741736325683
엥픔,333923,49,0.22897026705507262
금원,347601,10,0.22896477189546194
간요,339303,33,0.22895210792187026
삼옥,351956,10,0.22894982347668325
턴넹,344803,17,0.22892302221695526
밀염,349515,10,0.22891920456276293
촐요,344906,16,0.22891502969376187
셍셩,352128,10,0.22890813999783488
턴현,339564,32,0.22890144164726967
창뇨,339614,32,0.22889962794074747
표응,349436,10,0.2288753303965898
송판,351573,10,0.22887292510812451
쳔님,351676,10,0.2288649505892738
사톰,341323,29,0.22885832541161677
산팡,349817,10,0.22885583406440957
촌앤,349326,10,0.22885446093231265
옹잉,346927,11,0.22884416870518864
컹돈,341768,27,0.2288386336231336
관객,345564,15,0.22880155467928165
젱는,352957,10,0.2287896469697548
직톤,336496,40,0.22878539336120596
건층,352370,10,0.22878327138214105
킹삭,346755,11,0.22878248988047634
슈첨,337494,36,0.22876860907137475
색쳔,340818,30,0.22875781764935066
암왐,352319,10,0.22874480611586245
규넌,348943,10,0.22872181900576083
겨센,349315,10,0.2287167879247255
촉셔,345729,14,0.228711974286138
탠녕,350763,10,0.22870627155797518
처슬,332711,55,0.22869381955259804
역침,349161,10,0.22868428806021712
앙퀄,351089,10,0.22868125804737838
쳔손,352935,10,0.22867576571314085
춘인,333335,52,0.22867543685658986
리검,348994,10,0.2286662835780744
임판,352123,10,0.22864743511604024
격젤,350392,10,0.2286468940186771
켁선,350225,10,0.22863654639763642
텀암,352362,10,0.22862989984974635
임젼,331228,61,0.22862851363714087
털착,332544,56,0.22861408640947067
성숴,343744,20,0.2286043918033206
아광,348265,10,0.2285927151152043
믹튼,350790,10,0.22856899072970338
은썸,341318,29,0.22855870152358382
친폼,343175,22,0.22854772455764505
엥쿤,351685,10,0.22852973229009854
산처,331211,61,0.22852865394874644
슨텡,332665,55,0.2284890705204522
평챔,352831,10,0.22848792354392677
결폄,341418,29,0.22847657446325775
촉읜,347337,11,0.22847635911183317
잉익,352274,10,0.22845060376720194
잉슬,339079,33,0.2284468037894235
팀앤,348555,10,0.22844628652041643
길색,346648,12,0.22844184257234146
착알,346934,11,0.22841106498773855
틴탱,335120,44,0.22839409106446928
검믄,351662,10,0.22839317517447577
각픈,344170,19,0.22838941164090953
밀텀,348636,10,0.22838768497632278
첵샘,347342,11,0.22837747428216104
애긍,330716,61,0.2283769841540615
골열,348635,10,0.22837053321273837
곡욘,340132,31,0.2283572046552541
옹셀,339813,32,0.2283570684033991
젼김,349092,10,0.2283557220090202
겔퐁,347547,10,0.22835311649851042
셩뉴,346630,12,0.2283455423663634
임족,349869,10,0.22834384996768597
윰잉,339414,32,0.22832986704730396
첵곰,350783,10,0.22831496406438123
종핀,344206,19,0.22829532380830886
걸읠,339643,32,0.2282680672413825
층을,345046,16,0.22823419890268637
인덜,336664,39,0.22822272842721103
총숴,342209,25,0.22822215539914836
익숌,332281,58,0.22821267877932094
창켠,352684,10,0.22820723828268163
청홍,352053,10,0.22820031953368536
핀통,345687,14,0.2281919342723462
칭책,335008,44,0.22819105947128127
균용,352418,10,0.2281878031744291
엔팀,352509,10,0.2281771655000715
걱척,334264,47,0.22816978411180355
육여,339255,33,0.22816159719163898
요쌍,350681,10,0.22816001114574258
책척,349964,10,0.22815270468174464
거철,330860,61,0.2281423889462878
궐요,351404,10,0.2281322756697507
여충,352053,10,0.22813098453793046
졍섹,352841,10,0.22812602669846616
건할,352529,10,0.2281233222098551
셔폭,343981,20,0.22809595083299106
첸실,337181,37,0.2280909203813397
겡심,335748,42,0.22808765558598398
촌녕,347584,10,0.22807323422567505
캉셜,350004,10,0.22806054748412974
이쌩,349363,10,0.22805456553171366
설규,331553,61,0.22805447196149353
측익,341214,30,0.22805332267543932
쳔읜,341820,27,0.22805207718074172
속팜,350799,10,0.22803822397205276
친폭,351828,10,0.22801893964080522
근욕,344866,16,0.22801694746761014
칙으,346532,12,0.22800867452873452
겨툴,351207,10,0.22800569078840738
걸컨,335252,43,0.22799552601293982
탱광,331425,61,0.227995063579004
캥윰,334599,46,0.22799124834528883
토걱,336567,40,0.22797593048516718
갈손,349907,10,0.22797422681480595
액삭,348869,10,0.22797316078478258
털는,344416,18,0.22796807675131792
일륵,330880,61,0.22796786068783648
춰텅,334799,45,0.22796664577566061
겨색,345844,13,0.22795055505586448
첸켬,344306,18,0.22794876284221077
헌금,352029,10,0.22794693575201874
곤워,345709,14,0.22794300437941772
첼겨,331468,61,0.22794027782201565
팀썽,336728,39,0.22792969827009923
터액,343698,20,0.22792636703068347
잉총,350027,10,0.22792157569423477
젼홍,343429,21,0.22791480796715713
컹딜,351580,10,0.2279147082190418
귤섭,332926,53,0.22791390106359632
렝팍,351183,10,0.22790938055763854
제걱,352864,10,0.22790725406427859
융김,330916,61,0.22787676128114875
런공,348845,10,0.2278495364463211
킥펭,336712,39,0.2278458957649505
영출,332036,60,0.22784169576222024
컬틴,347705,10,0.22784135095596803
승키,348960,10,0.22782521359293562
창팍,352962,10,0.22780993895635882
칭특,347363,11,0.22778969674160465
칙동,336506,40,0.22778524407370904
엠쇼,349867,10,0.22778480012000135
여몬,349089,10,0.22777892737488903
격긍,350383,10,0.22777888466219742
혹셔,331870,60,0.2277759640571151
거엔,351487,10,0.2277750435881366
경솰,351621,10,0.22777308597819013
의강,340349,31,0.22775864649310595
턱태,345240,15,0.2277546466378273
쇼평,344867,16,0.22775427454511266
쳉슬,352381,10,0.22775249952379184
텬슥,338536,34,0.2277461708672458
벵경,344504,18,0.22773509723311924
멩쳔,333507,51,0.22772832771309637
요싱,340445,31,0.2277248888287534
침튼,343983,20,0.22771580926457224
신항,337663,36,0.22769314642519167
곡명,340935,30,0.22769136486174313
석육,345817,14,0.2276909496076578
옴익,351826,10,0.22766758025740563
기창,352545,10,0.2276658749348227
엠인,335440,43,0.2276589605149425
견물,352029,10,0.2276544915551073
엑신,352216,10,0.22763651834370535
긴요,350030,10,0.2276246132500167
에펄,339025,33,0.22761870280715713
악항,333037,53,0.22761479670091078
인왁,339710,32,0.22759869706943414
텍갱,338987,33,0.22759464286815168
균펀,334639,46,0.2275885498453738
서융,352565,10,0.22758533481704957
쾅윰,333199,52,0.22756734388760602
켁엄,346738,11,0.22755897655924784
슐교,332544,56,0.2274986173067436
경됴,352281,10,0.22749640767946022
민축,351004,10,0.22749579963095135
인썸,346578,12,0.22747841628596177
한슥,348598,10,0.2274781960448371
안웡,338862,34,0.227473823063155
인층,336569,40,0.22746780163361535
콘얼,349409,10,0.227465425726177
얼늠,348436,10,0.22746276666671317
팅결,352730,10,0.22744631601260068
실켱,348707,10,0.22744254940931175
언엠,349657,10,0.2274361846205838
욱격,338972,33,0.22743260012490407
결습,348506,10,0.2274169065229481
알금,349781,10,0.2274069003895971
총님,346266,12,0.22737315002882874
셍툐,333285,52,0.22736450660994212
통경,338498,35,0.2273389878862846
상퓨,343209,22,0.2273319722675552
깅는,332881,54,0.2273299707441232
홈쇼,338946,33,0.22732992724776646
료펑,350834,10,0.2273234518181042
홍썸,341030,30,0.22732008869855447
기웡,350031,10,0.22729813064198867
견죵,340470,31,0.22729606386956835
탁통,333110,52,0.2272919376641409
안측,352868,10,0.2272678270074392
잉극,334365,47,0.22726133459735465
팅손,331062,61,0.22725719742792527
긴쟁,349292,10,0.22725664932877976
셕국,351018,10,0.22724860116245127
오걸,350980,10,0.22724836234242862
잉뇬,344708,17,0.22723616136261515
션징,349288,10,0.2272176071352786
굘척,332320,57,0.2272156201662645
참임,349020,10,0.22721088867608275
셍졍,352328,10,0.22720735347505872
옥션,331574,61,0.22720570715733857
청켜,333708,50,0.22720248597347947
언홍,347721,10,0.22720074077009256
임튼,349448,10,0.2271982281194027
슨엑,335018,44,0.22719803097422386
욘텀,331709,60,0.22719157039479554
셍픽,340172,31,0.22717591580456875
평싱,343159,22,0.22716929890533022
엑긴,331904,60,0.22716516804788023
킬엥,341204,30,0.22715820619294858
영층,330693,61,0.22714214308736946
힌틉,348938,10,0.22712293543321238
요운,350338,10,0.2271063858952047
열숑,349046,10,0.22709614454291116
쾅썸,343449,21,0.22709485602873125
극년,349313,10,0.2270802240087133
첼긴,342376,25,0.22707981646544795
영힌,352648,10,0.22705647456254574
쇼열,338799,34,0.2270527005641546
캉승,348203,10,0.227043233830325
힌컴,339515,32,0.22703698949716955
철솔,331539,61,0.22703474531667123
킹척,340176,31,0.22702739450766174
런앵,344598,17,0.22701829196988976
소퍽,344947,16,0.22701588955014085
츈벅,347139,11,0.22700920086724696
총권,348082,10,0.22700799102131897
엥너,345502,15,0.22699124072718924
궈억,346468,12,0.22698839244802582
이악,350794,10,0.22698292535202436
골간,330783,61,0.22697575315186325
겐탬,343530,21,0.22697358209533425
픈연,331369,61,0.2269622951761343
틸공,331574,61,0.22696187097089093
망씀,345820,14,0.22696007939677798
올각,339319,33,0.22695807491318332
셍숑,349153,10,0.22695170886578098
송탠,331933,60,0.2269462056054593
통핍,341228,30,0.22694598241086217
셩젼,345058,16,0.22694324616078798
혹승,331391,61,0.2269427665999284
친찬,350722,10,0.22693462950595833
강는,333607,50,0.22693224805677392
극옴,351749,10,0.2269227122908658
겡독,338154,35,0.22691397910119548
켤셩,336593,40,0.22691298157707618
터샌,344408,18,0.22689663866819554
슥툐,347296,11,0.226878099752569
링텀,342113,26,0.22686971547932644
튼악,347821,10,0.22686760780901027
필뇨,350584,10,0.2268585424646341
렝웍,343256,22,0.22685804072296034
광책,340923,30,0.22682244966916487
글경,349309,10,0.22681865424697323
칠썩,338584,34,0.22679381888916195
겅졸,343225,22,0.22678186999320538
척젝,349566,10,0.2267690172497383
교첩,336461,40,0.22675647681590327
결긴,339305,33,0.22675634312795412
총육,338301,35,0.22674054120794973
아엥,336112,41,0.22673953823498272
켄셩,341244,30,0.22672715693918954
골익,348852,10,0.22671187152839156
현칭,346954,11,0.22670864889197573
임몽,350088,10,0.2267064825863223
틴덕,348772,10,0.22670346170027844
겨갈,335764,42,0.22668292991105732
언간,345412,15,0.22668188202157302
상씁,339154,33,0.22668041103878722
입손,343427,21,0.22667002941109693
컥숀,347597,10,0.2266658642474606
츤통,346686,11,0.2266567089146304
겔익,349077,10,0.2266481033659531
쓴셩,340700,30,0.22663651650276184
촌안,341880,27,0.22663545735918422
육알,336641,39,0.22662255394753084
행촘,349821,10,0.22662208438511344
켁용,330637,61,0.22661025998075313
경긍,340713,30,0.2266091256231142
굔객,341927,26,0.22660767642182444
옥월,348102,10,0.22659750083280672
긴중,330872,61,0.2265700896372841
인학,338106,35,0.22656952497816563
엥짐,335183,43,0.2265625866431582
긴겸,333368,52,0.22655938662916864
첸슨,335061,44,0.2265568989143072
쳄신,351522,10,0.22654885968185756
튼설,348750,10,0.22654593307812343
춘격,349108,10,0.22652881502029099
압신,352520,10,0.22652071219858982
권갱,349356,10,0.22652043546071665
쳔쾅,341268,30,0.22651857600050618
틴욱,331060,61,0.22651189286177775
깅춤,345700,14,0.22650604822435438
걸처,338270,35,0.22648815242452658
깅필,334885,44,0.22645224668087738
직심,330911,61,0.22644247257935024
익심,350705,10,0.22641662526731676
행킴,340492,31,0.2264131859048022
에변,331055,61,0.22640878767341932
총는,332420,56,0.22639018203369266
창킬,331640,60,0.22636844829463576
견틈,351603,10,0.226367494301716
영쌈,340693,30,0.2263645661322724
슐운,349626,10,0.2263626462319973
긍착,340207,31,0.2263599619978185
켠겡,348842,10,0.22635389999925826
털실,340797,30,0.2263409514518021
건됴,351358,10,0.22633908628984756
괄쇼,337755,35,0.22633771587460982
엑궐,352403,10,0.22633637309054988
평슬,339965,31,0.22632442671500663
엥율,332443,56,0.22630706688635216
황튼,351545,10,0.22629388529875705
일텐,350830,10,0.2262882279529269
균앙,349750,10,0.22628278427381077
펭올,346997,11,0.22627002016075837
홍컥,345732,14,0.2262666204959909
항촘,338637,34,0.2262586456458121
컹궐,335092,44,0.2262550674490892
고팽,334217,47,0.22622818518017862
첵콩,344325,18,0.22622684248945124
턴동,340773,30,0.2261625142188386
른선,346005,13,0.22615306437058202
평골,334599,46,0.22614633187082833
겅츙,334595,46,0.22614451210287168
터슨,336784,39,0.2261428977795802
켜인,351522,10,0.2261322584753349
의용,352583,10,0.226120763212169
총혁,344216,19,0.22610260378147806
인켑,340764,30,0.22609994526024568
륙견,352150,10,0.22609533517085412
이맥,351544,10,0.2260828925353393
삭쵸,335461,43,0.22608241831946907
겨훙,352726,10,0.22607906203151207
찰윤,350084,10,0.22607774943417835
진스,343269,22,0.22606978890658125
젝틴,335100,44,0.2260694528239413
공댄,335613,42,0.22605440159072132
과삭,343360,21,0.22604013176732507
천컥,351671,10,0.2260395646003076
길편,348905,10,0.22603932759693746
혹공,334142,48,0.22603138462043315
괄승,342490,25,0.22602319760468292
깅넥,351701,10,0.22601811183082887
몬셕,347829,10,0.22601586338692403
쳐름,334231,47,0.22599205988424909
슈군,350023,10,0.22598280144007576
섹암,333527,51,0.2259809842998035
존엑,333224,52,0.2259772290424633
옵연,346306,12,0.22597400510231458
밈션,344389,18,0.2259700049811848
총급,352427,10,0.22596792424686374
교열,339253,33,0.22596785758026905
컴암,333002,53,0.22596768497900332
엥홈,346179,13,0.22596670601034374
총사,350594,10,0.2259452265890992
쾅격,340353,31,0.22593765753067485
랑윰,349824,10,0.22593595794629473
연글,350814,10,0.22593588522000485
판틈,331978,60,0.22592669162256718
속서,352956,10,0.22592221274473712
쳔함,347380,11,0.22591192982581376
악컬,337888,35,0.22591137873927059
츈항,350087,10,0.2259048274490444
응킬,350233,10,0.22589173785204464
캥슨,351761,10,0.22589141947416602
겜온,349935,10,0.22588279391122756
친톤,352503,10,0.22586226942135557
손충,347578,10,0.2258340580977347
경빙,337238,37,0.22583397788482928
인캉,352042,10,0.22582630079330224
산겡,331027,61,0.225817049288502
길팩,342200,25,0.22581671718460927
헹승,345142,16,0.22581290639650842
졍빈,336866,38,0.2258004363753865
텨핌,347949,10,0.2257872175860376
콘삽,331066,61,0.22576795126003057
켤깅,344022,19,0.22574139148590644
치싱,336240,40,0.22573351764292793
켠인,335287,43,0.2257301087375191
송퍼,351087,10,0.22572474886752159
킁셕,349926,10,0.2257064970485665
펙겨,346857,11,0.2257063068177797
관이,334981,44,0.22569293571789384
밍에,349115,10,0.22568724328063872
건벡,338868,34,0.22568071362231168
걱식,340513,31,0.22565001521441608
길변,352674,10,0.2256455972457193
깅읜,340920,30,0.2256394693632887
겐갱,347232,11,0.22563840612293673
털얼,340249,31,0.22563314086049613
온텨,352938,10,0.2256225239158829
릭겸,339254,33,0.22561979216225048
닌영,343086,22,0.22560501011129974
익윰,332217,58,0.2255864958655075
칵신,352353,10,0.22557498905308648
익앨,336897,38,0.2255715317378586
검퀀,337541,36,0.2255690723243301
텅칼,335049,44,0.2255682795630256
엥켱,350828,10,0.22555845322105683
친헬,342902,23,0.22552661971304166
앙니,348667,10,0.22552207147695746
거엘,352969,10,0.22549939030098454
공헬,349486,10,0.2254965371890899
겅긍,348434,10,0.22548786679374144
에견,349083,10,0.22547191346235274
릴엄,332083,60,0.22546766429979015
슝일,346520,12,0.22546344366314652
휵은,346481,12,0.22546257879011677
솜쳔,333088,53,0.22545600721883452
멩엠,341112,30,0.22544783221140585
엄옴,340692,30,0.22544524668999888
민왈,340981,30,0.22544490930866035
틴릉,338936,33,0.2254434360144053
톨앵,348292,10,0.22544179782479468
올긍,335495,43,0.22543937048979967
걸호,351048,10,0.22542950664266836
힝츤,345109,16,0.22540688574555068
익곽,341000,30,0.22540085675539712
게썬,349682,10,0.2253978005391869
앵툐,344951,16,0.22539036169887727
칠혁,348744,10,0.22538439124271403
요텡,343374,21,0.22536875300757409
사통,348666,10,0.22536213502581637
결헹,351482,10,0.22534821098997249
톤액,348821,10,0.2253454378441303
츄엠,351864,10,0.22534427200332596
셔넥,350713,10,0.22534333090753222
팅윤,349093,10,0.22532387751163507
총멱,333528,51,0.2253227945680687
렬승,335816,41,0.22531939152666358
겅극,349578,10,0.22531743717948016
근숭,345872,13,0.22527202034858262
른색,337741,35,0.22526434626455738
칠벽,332956,53,0.2252424990283871
안필,341112,30,0.22524141243883233
츤깅,350975,10,0.22522583641745364
쳔틀,337333,37,0.2252200044678936
밈응,344710,17,0.22521537596613272
김념,333777,50,0.2252081849744394
잉트,332579,55,0.2252045996817873
슝원,348378,10,0.2251939144947106
턴일,347796,10,0.22518791630002555
컨웜,335183,43,0.22515025841887715
언터,352064,10,0.2251488295633235
친낙,344167,19,0.2251470678393621
벙큰,342987,22,0.225139761276008
임섹,337391,37,0.22511641947156114
악터,346816,11,0.22510889272416545
텍억,348642,10,0.22510297665528378
축객,347584,10,0.2250877808688514
치댁,349066,10,0.22508467027835954
체점,351004,10,0.22508452658239286
션년,348132,10,0.2250797778044188
긴뎡,331292,61,0.22506065172554757
촉닌,352016,10,0.22505918491530208
긴샌,341853,27,0.22505665812252174
균펭,337519,36,0.2250392184299661
옹박,345689,14,0.22503660225006628
창아,350510,10,0.2250193014457087
겨팰,344368,18,0.22501726133018995
셍착,339603,32,0.22501523689530656
컹침,336157,40,0.22500968339736926
징튼,352537,10,0.2250065913241801
시턱,331499,61,0.22499715225019357
셔욘,339610,32,0.22497603821156364
헹콤,351579,10,0.22497565320411506
익펴,351496,10,0.2249572975064239
순임,334839,45,0.22495584558948
걱츰,343924,20,0.22494893500477509
친샐,351007,10,0.22493407749454009
첵쾅,338576,34,0.22493210091414673
온쳉,334115,48,0.22492935070021536
엄피,352953,10,0.224928691697037
쥼인,336197,40,0.22491995184028302
롱솝,338778,34,0.22490862025314295
틴멈,352266,10,0.22490860436563354
강겨,350132,10,0.22490341546685622
옴임,342608,24,0.22490071941654866
근엠,351596,10,0.22489922471573598
을생,350043,10,0.2248892655138286
진쇼,352563,10,0.2248865753364454
괄곡,339573,32,0.2248784179826272
휸연,343144,22,0.22487163594372372
컬긴,337608,36,0.22486222180361604
송간,351055,10,0.22485685179749637
킥옹,344442,18,0.22483581731783286
곡숑,351819,10,0.22483093085997163
익국,349627,10,0.22483009024820944
선육,348468,10,0.2248227807094283
천솩,345802,14,0.22479753638011934
옹숭,336883,38,0.22479648916874095
악곽,332412,57,0.22479513215567892
쳉딜,347479,11,0.22479250860492705
테욱,331287,61,0.22478733562253628
잉죤,341560,28,0.2247862770692003
식틉,339903,31,0.2247728381091858
롱용,336536,40,0.2247694392433387
콘헉,341177,30,0.2247676966303791
궐욘,335715,42,0.22476018651457808
앙긴,331429,61,0.22474713336332308
여틸,331274,61,0.2247361261497125
엥응,332121,59,0.22472422791913038
컹켄,347601,10,0.22470509235372282
텡텅,348059,10,0.2246982784694267
